File,Line,Reference,Role,FormScope,Phase2Action
sql/Insert/Insert_WA_ChucDanhFrm.sql,15,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_ChucDanhFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_ChucDanhFrm.sql,41,-- 5. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_ChucDanhFrm.sql,42,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_DanhSachUngVienFrm.sql,15,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_DanhSachUngVienFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_DanhSachUngVienFrm.sql,91,-- 6. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_DanhSachUngVienFrm.sql,92,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_HopDongLaoDongFrm_SY_FormatFields.sql,16,"DELETE FROM dbo.SY_FormatFields WHERE FormName IN ('WA_HopDongLaoDongFrm', 'API_HopDongLaoDong_ChiTiet', 'API_HopDongLaoDong_Attach');",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_HopDongLaoDongFrm_SY_FormatFields.sql,77,"-- 5. CẤU HÌNH NHÃN, VỊ TRÍ, ĐỊNH DẠNG (SY_FormatFields)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_HopDongLaoDongFrm_SY_FormatFields.sql,80,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_HopDongLaoDongFrm_SY_FormatFields.sql,207,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_HopDongLaoDongFrm_SY_FormatFields.sql,249,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_KinhPhiCongDoanFrm.sql,10,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_KinhPhiCongDoanFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_KinhPhiCongDoanFrm.sql,62,"-- 6. CẤU HÌNH ĐỊNH DẠNG, SEARCH DROPDOWN VÀ NHÃN HIỂN THỊ (SY_FormatFields)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_KinhPhiCongDoanFrm.sql,64,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_LuongKhoanFrm_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_LuongKhoanFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_LuongKhoanFrm_SY_FormatFields.sql,52,-- 5. CẤU HÌNH CHI TIẾT NHÃN VÀ ĐỊNH DẠNG TRƯỜNG (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_LuongKhoanFrm_SY_FormatFields.sql,54,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_PayrollFrm_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_PayrollFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_PayrollFrm_SY_FormatFields.sql,67,-- 5. CẤU HÌNH CHI TIẾT NHÃN VÀ ĐỊNH DẠNG TRƯỜNG (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_PayrollFrm_SY_FormatFields.sql,69,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_QuanLyNghiLeFrm_SY_FormatFields.sql,17,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_QuanLyNghiLeFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_QuanLyNghiLeFrm_SY_FormatFields.sql,57,-- 6. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_QuanLyNghiLeFrm_SY_FormatFields.sql,59,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_QuanLyNghiPhepNamFrm_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_QuanLyNghiPhepNamFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_QuanLyNghiPhepNamFrm_SY_FormatFields.sql,68,-- 6. CẤU HÌNH NHÃN + HIỂN THỊ CỘT TRÊN LƯỚI MASTER (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_QuanLyNghiPhepNamFrm_SY_FormatFields.sql,70,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_ShiftListCNFrm_SY_FormatFields.sql,14,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_ShiftListCNFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_ShiftListCNFrm_SY_FormatFields.sql,70,-- 6. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_ShiftListCNFrm_SY_FormatFields.sql,73,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,12,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetCTReport';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,49,-- 5. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,51,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'UserAutoID', CaptionEN = 'UserAutoID', OrderNo = 1 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'UserAutoID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,52,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Kỳ', CaptionEN = 'Period', OrderNo = 2 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'PeriodID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,53,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mã nhân viên', CaptionEN = 'Employee ID', OrderNo = 3 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'PersonID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,54,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Họ Tên', CaptionEN = 'Employee Name', OrderNo = 4 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'PersonName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,55,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Bộ phận', CaptionEN = 'Department', OrderNo = 5 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'PhongBan';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,56,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Chi nhánh', CaptionEN = 'Branch', OrderNo = 6 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'BranchID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,57,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ngày', CaptionEN = 'Date', OrderNo = 7 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'Ngay';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,58,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Chức danh', CaptionEN = 'Position', OrderNo = 8 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'ChucDanh';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,59,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Giờ vào', CaptionEN = 'Time In', OrderNo = 9 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'GioVao';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,60,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Giờ ra', CaptionEN = 'Time Out', OrderNo = 10 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'GioRa';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,61,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số giờ', CaptionEN = 'Hours Worked', OrderNo = 11 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'SoGio';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,62,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số công', CaptionEN = 'Workday Units', OrderNo = 12 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'SoCong';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,63,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số phút', CaptionEN = 'Minutes', OrderNo = 13 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'SoPhut';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,64,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Trễ (phút)', CaptionEN = 'Late (min)', OrderNo = 14 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'Tre';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,65,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Lý do', CaptionEN = 'Reason', OrderNo = 15 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'LyDo';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,66,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Notes', OrderNo = 16 WHERE FormName = 'WA_TimeSheetCTReport' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetCTReport_SY_FormatFields.sql,70,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetDayFrm_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetDayFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetDayFrm_SY_FormatFields.sql,55,-- 5. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetDayFrm_SY_FormatFields.sql,57,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetDayFrm_SY_FormatFields.sql,126,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetFrm_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetFrm_SY_FormatFields.sql,60,-- 6. CẤU HÌNH ĐỊNH VỊ CỘT TRONG GRID (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetFrm_SY_FormatFields.sql,62,INSERT INTO dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetFrm_SY_FormatFields.sql,83,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetReport_SY_FormatFields.sql,12,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetReport';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetReport_SY_FormatFields.sql,40,-- 4. KHỞI TẠO CẤU HÌNH CỘT GIAO DIỆN (SY_FormatFields) BẰNG LỆNH INSERT,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetReport_SY_FormatFields.sql,43,INSERT INTO dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetTH2Report_SY_FormatFields.sql,12,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_TimeSheetTH2Report';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetTH2Report_SY_FormatFields.sql,40,-- 4. KHỞI TẠO CẤU HÌNH CỘT GIAO DIỆN (SY_FormatFields) BẰNG LỆNH INSERT,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetTH2Report_SY_FormatFields.sql,43,INSERT INTO dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetTH2Report_SY_FormatFields.sql,116,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_TimeSheetTH2Report_SY_FormatFields.sql,121,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_CF_BranchListFrm.sql,43,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_CF_BranchListFrm.sql,47,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,25,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên ngân hàng', CaptionEN = 'Bank Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_BankListFrm' AND FieldName = 'BankName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,26,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Địa chỉ chi nhánh', CaptionEN = 'Address', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_BankListFrm' AND FieldName = 'Address';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,27,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_BankListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,28,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_BankListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,49,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên quốc gia', CaptionEN = 'Nation Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_NationListFrm' AND FieldName = 'NationName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,50,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mặc định', CaptionEN = 'Default', FormatID = 'sw', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_NationListFrm' AND FieldName = 'isDefault';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,51,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_NationListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,52,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_NationListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,73,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên tỉnh / thành', CaptionEN = 'Province Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_ProvinceListFrm' AND FieldName = 'ProvineName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,74,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Quận / huyện / TX', CaptionEN = 'Township', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_ProvinceListFrm' AND FieldName = 'TownShip';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,75,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_ProvinceListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,76,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_ProvinceListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,97,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên dân tộc', CaptionEN = 'Ethnicity Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'PeoplesName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,98,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên khác', CaptionEN = 'Alternative Name', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'PeoplesName2';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,99,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Địa bàn cư trú', CaptionEN = 'Primary Region', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'PeoplesPlace';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,100,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mặc định', CaptionEN = 'Default', FormatID = 'sw', IsRequired = 0, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'isDefault';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,101,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 5 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,102,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 6 WHERE FormName = 'WA_PeopleListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,123,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên tôn giáo', CaptionEN = 'Religion Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_ReligionListFrm' AND FieldName = 'ReligionName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,124,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_ReligionListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,125,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_ReligionListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,146,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Trình độ học vấn', CaptionEN = 'Education Level', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_EducationListFrm' AND FieldName = 'EducationName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,147,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ghi chú', CaptionEN = 'Note', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_EducationListFrm' AND FieldName = 'GhiChu';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,148,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Order No', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_EducationListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,169,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mã bằng cấp', CaptionEN = 'Certificate ID', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_BangCapListFrm' AND FieldName = 'MaBangCap';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,170,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên bằng cấp', CaptionEN = 'Certificate Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_BangCapListFrm' AND FieldName = 'TenBangCap';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Register_Remaining_List_Forms.sql,191,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ngành nghề / Nghề nghiệp', CaptionEN = 'Career Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_CareerlListFrm' AND FieldName = 'CareerName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
