File,Procedure,WAApiList,WAApiFunc,MainTable,PrimaryAlias,JoinTables,JoinType,JoinCondition,JoinCardinality,CurrentColumns,HasSelectStar,HasAggregate,HasUnion,HasBlob,HasSensitiveData,BranchFilter,PermissionFilter,FrontendConsumers,Category,Decision,Risk
sql/API/Combined_API.sql,API_PersonFull_T3_KTKL,API_PersonFull_T3_KTKL,View,HR_PersonKTKLTbl,WHERE,,,,NONE,"UserAutoID, PersonID, NoiDungKTKL, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_PersonFull_T4_NghiPhep,API_PersonFull_T4_NghiPhep,View,HR_PersonNghiPhepTbl,WHERE,,,,NONE,"UserAutoID, PersonID, Nam, SoNgay, PhepThamNien, SoNgayDaSuDung, SoNgayConLai, PhepTonNamTruoc, SoNgayPhepTet, SoNgayPhepOm, NgayCapNhat, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_PersonFull_T5_Relation,API_PersonFull_T5_Relation,View,HR_PersonRelationTbl,WHERE,,,,NONE,"UserAutoID, PersonID, RelationID, PersonRelationName, NgaySinh, DiaChiThuongTru, DiaChiHienNay, IsNguoiPhuThuoc, GiamTruTuThang, GiamTruDenThang",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_PersonFull_T6_HopDong,API_PersonFull_T6_HopDong,View,HR_HopDongTbl,WHERE,,,,NONE,"MaHopDong, PersonID, PersonName, NgayKyHopDong, NgayCoHieuLuc, NgayHetHieuLuc, LoaiHopDong, LuongCoBan, MucDong, NoiDung",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_PersonFull_T7_CongTac,API_PersonFull_T7_CongTac,View,HR_LichSuCongTacTbl,WHERE,,,,NONE,"UserAutoID, PersonID, PhongBan, TitleName, PostionName, Quanly, ShiftID, NgayThayDoi, UserName",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_PersonFull_T8_Log,API_PersonFull_T8_Log,View,HR_PersonLogTbl,WHERE,,,,NONE,"UserAutoID, PersonID, UserName, LogDate, BranchID, StatusID, Notes",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_PersonFull_T9_GiayTo,API_PersonFull_T9_GiayTo,View,HR_PersonGiayToTbl,WHERE,,,,NONE,"DocumentID, PersonID, LoaiGiayTo, TuNgay, DenNgay, Notes",NO,NO,NO,NO,YES,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,KEEP_EXPLICIT,HIGH
sql/API/Combined_API.sql,API_QuanLyNghiLe,WA_QuanLyNghiLeFrm,View,HR_HolidayTbl,WHERE,,,,NONE,"HolidayID, HolidayDate, HolidayName, SoCong",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_QuanLyNghiPhepNam,WA_QuanLyNghiPhepNamFrm,View,HR_PersonTbl,P,,,,NONE,"P.PersonID, P.PersonName, P.PhongBan, P.TitleName, P.ChucDanhChuyenMon, P.NgaySinh, P.CMND, P.DiaChiThuongTru, P.NgayVaoLam, P.BranchID, P.NgayHopDong, P.NationName, P.SoHopDong, P.DienThoai",NO,NO,NO,NO,YES,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/leave.js,SIMPLE_SINGLE_TABLE,KEEP_EXPLICIT,HIGH
sql/API/Combined_API.sql,API_QuanLyNghiPhepNam_ChiTiet,API_QuanLyNghiPhepNam_ChiTiet,View,HR_PersonNghiPhepTbl,N,,,,NONE,"N.UserAutoID, N.PersonID, N.Nam, ISNULL(N.SoNgay, 0) AS SoNgay, N.GhiChu, ISNULL(N.PhepThamNien, 0) AS PhepThamNien, ISNULL(N.SoNgayDaSuDung, 0) AS SoNgayDaSuDung, ISNULL(N.SoNgayConLai, 0) AS SoNgayConLai, ISNULL(N.PhepTonNamTruoc, 0) AS PhepTonNamTruoc, ISNULL(N.SoNgayPhepTet, 0) AS SoNgayPhepTet, ISNULL(N.SoNgayPhepOm, 0) AS SoNgayPhepOm, N.NgayCapNhat",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/leave.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_QuanLyUngVien,WA_DanhSachUngVienFrm,View,HR_UngVienTbl,WHERE,,,,NONE,"CandidateID, FullName, NgaySinh, GioiTinh, SoCCCD, NgayCap, NoiCap, TinhTrangHonNhan, SoDienThoai, Email, DiaChiThuongTru, DiaChiHienTai, LinkedIn, ViTriUngTuyen, PhongBan, NguonUngTuyen, NgayUngTuyen, MucLuongMongMuon, NgayCoTheDiLam, KyNangChuyenMon, KyNangMem, NgoaiNgu, TinHoc, TrangThaiHR, DiemDanhGia, NhanXetHR, NguoiPhuTrach, KetQuaCuoiCung, MucLuongDeXuat, NgayOnboard, GhiChuChung, UserCreate, DateCreate",NO,NO,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,KEEP_EXPLICIT,HIGH
sql/API/Combined_API.sql,API_QuanLyUngVien_ChungChi,API_QuanLyUngVien_ChungChi,View,HR_UngVienChungChiTbl,WHERE,,,,NONE,"UserAutoID, CandidateID, TenChungChi, ToChucCap, NgayCap",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_QuanLyUngVien_HocVan,API_QuanLyUngVien_HocVan,View,HR_UngVienHocVanTbl,WHERE,,,,NONE,"UserAutoID, CandidateID, TruongDaoTao, ChuyenNganh, TuNam, DenNam, BangCap",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_QuanLyUngVien_KinhNghiem,API_QuanLyUngVien_KinhNghiem,View,HR_UngVienKinhNghiemTbl,WHERE,,,,NONE,"UserAutoID, CandidateID, CongTyCu, ViTriCongTac, TuThangNam, DenThangNam, MoTaCongViec",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_QuanLyUngVien_PhongVan,API_QuanLyUngVien_PhongVan,View,HR_UngVienPhongVanTbl,WHERE,,,,NONE,"UserAutoID, CandidateID, VongPhongVan, NgayPhongVan, NguoiPhongVan, KetQuaVong, NhanXetChiTiet",NO,NO,NO,YES,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,ATTACHMENT,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_tbmk_Thaydoi_View,,,tbmk_Thaydoi,WHERE,,,,NONE,*,YES,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,MEDIUM
sql/API/Combined_API.sql,API_TruyVanDong,frmKho|frmHanghoa|frmHanghoadinhluong|frmNhapKho|frmXuatKho|WA_TimeSheetTH2Report|WA_ShiftListFrm|SY_Period|CF_BranchListFrm|WA_BankListFrm|WA_NationListFrm|WA_ProvinceListFrm|WA_PeopleListFrm|WA_ReligionListFrm|WA_EducationListFrm|WA_BangCapListFrm|WA_CareerlListFrm|WA_HinhThucNghiListFrm|WA_BangThueTNCNFrm|WA_BangThamSoFrm|WA_DepartmentListFrm|WA_HospitalListFrm|WA_JobListFrm|WA_PositionListFrm|WA_TitleListFrm|WA_WorkingGroupListFrm|API_PersonAttach|API_CandidateAttach|HR_HopDongAddfile,View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View|View,SY_FrmLstTbl,WHERE,,,,NONE,"@TableName = LTRIM(RTRIM(TableName)), @PrimaryKey = LTRIM(RTRIM(PrimaryKey))",NO,NO,NO,YES,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/config/Phase2MigrationRegistry.js,ATTACHMENT,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_XoaDong,WA_PersonFullFrm|API_PersonFull_T1_Salary|API_PersonFull_T2_Allowance|API_PersonFull_T3_KTKL|API_PersonFull_T4_NghiPhep|API_PersonFull_T5_Relation|API_PersonFull_T6_HopDong|API_PersonFull_T7_CongTac|API_PersonFull_T8_Log|API_PersonFull_T9_GiayTo|WA_BaoHiemFrm|API_BaoHiem_Detail|WA_HopDongLaoDongFrm|API_HopDongLaoDong_ChiTiet|API_HopDongLaoDong_Attach|WA_KinhPhiCongDoanFrm|WA_LuongKhoanFrm|WA_ShiftListFrm|SY_Period|CF_BranchListFrm|WA_BankListFrm|WA_NationListFrm|WA_ProvinceListFrm|WA_PeopleListFrm|WA_ReligionListFrm|WA_EducationListFrm|WA_BangCapListFrm|WA_CareerlListFrm|WA_HinhThucNghiListFrm|WA_BangThueTNCNFrm|WA_BangThamSoFrm|WA_BangPhuCapFrm|API_BangPhuCap_Detail|WA_DepartmentListFrm|WA_HospitalListFrm|WA_JobListFrm|WA_PositionListFrm|WA_TitleListFrm|WA_WorkingGroupListFrm|API_CaLamViec_NhanVien|WA_CaLamViecFrm|WA_ChucDanhFrm|WA_DanhSachUngVienFrm|WA_NguoiDungFrm|WA_NguoiDungNhomFrm|HR_Documents,Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete|Delete,sys,,,,,NONE,1,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,src/js/config/Phase2MigrationRegistry.js,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_XoaKhachDen,,,string_split,,,,,NONE,value,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_XoaMenu,,,WA_Menu,WHERE,,,,NONE,MenuID,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_XoaTruongGiaoDien,,,SY_FormatFields,WHERE,,,,NONE,"1 AS code, N'Thiáº¿u ID cáº§n xÃ³a' AS message; RETURN; END IF EXISTS ( SELECT 1",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_XuLyChamCongHangNgay,WA_TimeSheetDayFrm,View,HR_TimeSheetDayTbl,ORDER,HR_PersonView,LEFT JOIN,T.PersonID = P.PersonID,CHUA_XAC_MINH_DB,TOP 1 @PeriodID = PeriodID,NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,TinhBHStp,WA_BaoHiemFrm_Calculate,View,HR_BangThamSoTbl,WHERE,,,,NONE,"TOP 1 @BHXHNLD = ISNULL(BHXHNLD, 8.0), @BHXHCTY = ISNULL(BHXHCTY, 17.5), @BHYTNLD = ISNULL(BHYTNLD, 1.5), @BHYTCTY = ISNULL(BHYTCTY, 3.0), @BHTNNLD = ISNULL(BHTNNLD, 1.0), @BHTNCTY = ISNULL(BHTNCTY, 1.0)",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,WA_BaoHiem_PersonLookup,WA_BaoHiemFrm_PersonID,View,HR_BaoHiemTbl,WHERE,HR_BaoHiemTbl,INNER JOIN,H.DocumentID = CT.DocumentID,CHUA_XAC_MINH_DB,"TOP 1 @BranchID = CASE WHEN @BranchID = '' THEN ISNULL(BranchID, '') ELSE @BranchID END, @LoaiBaoHiem = CASE WHEN @LoaiBaoHiem = '' THEN ISNULL(LoaiBaoHiem, '') ELSE @LoaiBaoHiem END",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,WA_BaoHiemFrm_Save,WA_BaoHiemFrm,Save,,,,,,NONE,,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,WA_PayRoll_Process_Stp,WA_PayRoll_Process_Stp,View,HR_PayrollTbl,WHERE,HR_PayrollTbl|#TmpBackup|HR_BaoHiemTbl|HR_BangPhuCapTbl|#LuongKhoan|#NhanVienPhanLoai|#ChamCong|#PhuCap|#BaoHiemClean|#TmpPayrollDetail,INNER JOIN|LEFT JOIN,"H.DocumentID = D.DocumentID | P.PersonID = T.PersonID | BH.DocumentID = M.DocumentID | BPC.MaPhuCap = PA.MaPhuCap | H.PersonID = LK.PersonID | H.DocumentID = NV.DocumentID | CC.PersonID = H.PersonID | LK.PersonID = H.PersonID | PC.PersonID = H.PersonID | PC.PersonID = H.PersonID | PC.PersonID = H.PersonID | LK.PersonID = H.PersonID | B.PersonID = H.PersonID | H.DocumentID = NV.DocumentID | CC.PersonID = H.PersonID | B.PersonID = H.PersonID | PC.PersonID = H.PersonID AND (NV.IsKhoan = 0 OR H.PersonID IN ('VP016', 'ÃD251')) | T.DocumentID = H.DocumentID | LK.PersonID = H.PersonID | T10.DocumentID = H.DocumentID AND T10.Code = 10 | T12.DocumentID = H.DocumentID AND T12.Code = 12 | T13.DocumentID = H.DocumentID AND T13.Code = 13 | T44.DocumentID = H.DocumentID AND T44.Code = 44 | T14.DocumentID = H.DocumentID AND T14.Code = 14 | H.DocumentID = T50.DocumentID | H.DocumentID = T60.DocumentID | T20.DocumentID = H.DocumentID AND T20.Code = 20",CHUA_XAC_MINH_DB,"-1 AS code, N'KhÃ´ng tÃ¬m tháº¥y ká»³ lÆ°Æ¡ng.' AS msg; RETURN; END; DROP TABLE IF EXISTS #TmpBackup; SELECT PersonID, LuongTong, SoNguoiPhuThuoc, LuongCoBan, IsBH, IsHuuTri INTO #TmpBackup",NO,YES,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/actions/payroll-actions.js,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,WA_TimeSheetDay_Process_Stp,WA_TimeSheetDay_Process_Stp,View,HR_TimeSheetDayTbl,T,HR_PersonTbl|HR_SapCaTbl|HR_ShiftListTbl|HR_TimeSheetDayEditTbl,INNER JOIN|LEFT JOIN,T.PersonID = P.PersonID | LTRIM(RTRIM(CAST(P.UserID AS NVARCHAR(50)))) = A.UserID_Clean | SC.SapCaID = CT.SapCaID | SH.ShiftID = FinalShift.ShiftID | P.PersonID = E.PersonID AND A.Ngay = CAST(E.ThoiGianVao AS DATE),CHUA_XAC_MINH_DB,"-1 AS code, N'KhÃ´ng tÃ¬m tháº¥y ká»³ cháº¥m cÃ´ng ' + @PeriodID AS msg; RETURN; END; DELETE T",NO,YES,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/actions/timesheet-actions.js,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/WA_PayRoll_Process_Stp.sql,WA_PayRoll_Process_Stp,WA_PayRoll_Process_Stp,View,HR_PayrollTbl,WHERE,HR_PayrollTbl|#TmpBackup|HR_BaoHiemTbl|HR_BangPhuCapTbl|#LuongKhoan|#NhanVienPhanLoai|#ChamCong|#PhuCap|#BaoHiemClean|#TmpPayrollDetail,INNER JOIN|LEFT JOIN,"H.DocumentID = D.DocumentID | P.PersonID = T.PersonID | BH.DocumentID = M.DocumentID | BPC.MaPhuCap = PA.MaPhuCap | H.PersonID = LK.PersonID | H.DocumentID = NV.DocumentID | CC.PersonID = H.PersonID | LK.PersonID = H.PersonID | PC.PersonID = H.PersonID | PC.PersonID = H.PersonID | PC.PersonID = H.PersonID | LK.PersonID = H.PersonID | B.PersonID = H.PersonID | H.DocumentID = NV.DocumentID | CC.PersonID = H.PersonID | B.PersonID = H.PersonID | PC.PersonID = H.PersonID AND (NV.IsKhoan = 0 OR H.PersonID IN ('VP016', 'ÐD251')) | T.DocumentID = H.DocumentID | LK.PersonID = H.PersonID | T10.DocumentID = H.DocumentID AND T10.Code = 10 | T12.DocumentID = H.DocumentID AND T12.Code = 12 | T13.DocumentID = H.DocumentID AND T13.Code = 13 | T44.DocumentID = H.DocumentID AND T44.Code = 44 | T14.DocumentID = H.DocumentID AND T14.Code = 14 | H.DocumentID = T50.DocumentID | H.DocumentID = T60.DocumentID | T20.DocumentID = H.DocumentID AND T20.Code = 20",CHUA_XAC_MINH_DB,"-1 AS code, N'Không tìm thấy kỳ lương.' AS msg; RETURN; END; DROP TABLE IF EXISTS #TmpBackup; SELECT PersonID, LuongTong, SoNguoiPhuThuoc, LuongCoBan, IsBH, IsHuuTri INTO #TmpBackup",NO,YES,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/actions/payroll-actions.js,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/WA_TimeSheetDay_Process_Stp.sql,WA_TimeSheetDay_Process_Stp,WA_TimeSheetDay_Process_Stp,View,HR_TimeSheetDayTbl,T,HR_PersonTbl|HR_SapCaTbl|HR_ShiftListTbl|HR_TimeSheetDayEditTbl,INNER JOIN|LEFT JOIN,T.PersonID = P.PersonID | LTRIM(RTRIM(CAST(P.UserID AS NVARCHAR(50)))) = A.UserID_Clean | SC.SapCaID = CT.SapCaID | SH.ShiftID = FinalShift.ShiftID | P.PersonID = E.PersonID AND A.Ngay = CAST(E.ThoiGianVao AS DATE),CHUA_XAC_MINH_DB,"-1 AS code, N'Không tìm thấy kỳ chấm công ' + @PeriodID AS msg; RETURN; END; DELETE T",NO,YES,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/actions/timesheet-actions.js,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/Phase2ApiMigration/01_CREATE_VIEW_V2_PILOT.sql,API_BangThueTNCN_V2,,,,,,,,NONE,,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/config/Phase2MigrationRegistry.js,UNKNOWN,BLOCKED,CRITICAL
sql/Phase2ApiMigration/01_CREATE_VIEW_V2_PILOT.sql,API_BangThueTNCN_V2,,,WA_API,A,,,,NONE,COUNT(*),YES,YES,NO,YES,YES,STATIC_REFERENCE_FOUND,STATIC_REFERENCE_FOUND,src/js/config/Phase2MigrationRegistry.js,ATTACHMENT,BLOCKED,CRITICAL
sql/Phase2ApiMigration/02_CREATE_SAVE_V2.sql,API_LuuDong_V2,,,,,,,,NONE,,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/config/Phase2MigrationRegistry.js,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/Phase2ApiMigration/02_CREATE_SAVE_V2.sql,API_LuuDong_V2,,,WA_API,A,,,,NONE,@RouteCount = COUNT(*),NO,YES,NO,YES,YES,STATIC_REFERENCE_FOUND,STATIC_REFERENCE_FOUND,src/js/config/Phase2MigrationRegistry.js,ATTACHMENT,BLOCKED,CRITICAL
sql/Phase2ApiMigration/03_CREATE_DELETE_V2.sql,API_XoaDong_V2,,,,,,,,NONE,,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/config/Phase2MigrationRegistry.js,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/Phase2ApiMigration/03_CREATE_DELETE_V2.sql,API_XoaDong_V2,,,WA_API,A,#DeleteIds,INNER JOIN,"T.' + QUOTENAME(@PrimaryKey) + N' = TRY_CONVERT(' + @PrimarySqlType + N', I.IdValue) | T.' + QUOTENAME(@PrimaryKey) + N' = TRY_CONVERT(' + @PrimarySqlType + N', I.IdValue)",CHUA_XAC_MINH_DB,@RouteCount = COUNT(*),NO,YES,NO,NO,NO,STATIC_REFERENCE_FOUND,STATIC_REFERENCE_FOUND,src/js/config/Phase2MigrationRegistry.js,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/Update/Update_HR_HopDongAddfile_MapTemplates.sql,API_HR_GetForm,HR_GetForm,View,HR_HopDongAddfile,WHERE,,,,NONE,TOP 1 FormName,YES,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,MEDIUM
